Id,Expected
6138,31.0
6139,15.0
6140,4.0
6141,15.0
6142,35.0
6143,40.0
6144,89.0
6145,55.0
6146,23.0
6147,45.0
6148,64.0
6149,43.0
6150,45.0
6151,65.0
6152,39.0
6153,93.0
6154,78.0
6155,65.0
6156,71.0
6157,16.0
6158,87.0
6159,66.0
6160,97.0
6161,63.0
6162,38.0
6163,25.0
6164,58.0
6165,15.0
6166,100.0
6167,5.0
6168,40.0
6169,94.0
6170,69.0
6171,94.0
6172,94.0
6173,85.0
6174,31.0
6175,65.0
6176,16.0
6177,43.0
6178,78.0
6179,64.0
6180,36.0
6181,5.0
6182,56.0
6183,31.0
6184,65.0
6185,16.0
6186,86.0
6187,29.0
6188,18.0
6189,65.0
6190,67.0
6191,92.0
6192,10.0
6193,64.0
6194,6.0
6195,77.0
6196,30.0
6197,85.0
6198,14.0
6199,63.0
6200,74.0
6201,84.0
6202,98.0
6203,30.0
6204,23.0
6205,92.0
6206,42.0
6207,45.0
6208,44.0
6209,98.0
6210,55.0
6211,11.0
6212,77.0
6213,94.0
6214,46.0
6215,95.0
6216,30.0
6217,73.0
6218,85.0
6219,93.0
6220,39.0
6221,91.0
6222,75.0
6223,27.0
6224,7.0
6225,3.0
6226,14.0
6227,89.0
6228,64.0
6229,93.0
6230,0.0
6231,87.0
6232,71.0
6233,9.0
6234,28.0
6235,99.0
6236,23.0
6237,25.0
6238,78.0
6239,40.0
6240,44.0
6241,13.0
6242,5.0
6243,38.0
6244,93.0
6245,60.0
6246,19.0
6247,36.0
6248,64.0
6249,6.0
6250,32.0
6251,46.0
6252,43.0
6253,71.0
6254,5.0
6255,46.0
6256,75.0
6257,94.0
6258,56.0
6259,98.0
6260,23.0
6261,14.0
6262,50.0
6263,18.0
6264,68.0
6265,20.0
6266,33.0
6267,3.0
6268,4.0
6269,83.0
6270,83.0
6271,82.0
6272,23.0
6273,70.0
6274,81.0
6275,8.0
6276,23.0
6277,27.0
6278,9.0
6279,52.0
6280,11.0
6281,35.0
6282,78.0
6283,75.0
6284,6.0
6285,11.0
6286,4.0
6287,19.0
6288,42.0
6289,29.0
6290,35.0
6291,92.0
6292,69.0
6293,80.0
6294,4.0
6295,69.0
6296,23.0
6297,47.0
6298,11.0
6299,10.0
6300,27.0
6301,23.0
6302,2.0
6303,63.0
6304,77.0
6305,86.0
6306,16.0
6307,76.0
6308,78.0
6309,57.0
6310,34.0
6311,9.0
6312,58.0
6313,10.0
6314,39.0
6315,52.0
6316,35.0
6317,94.0
6318,87.0
6319,71.0
6320,30.0
6321,39.0
6322,16.0
6323,62.0
6324,45.0
6325,32.0
6326,71.0
6327,42.0
6328,3.0
6329,71.0
6330,5.0
6331,23.0
6332,49.0
6333,72.0
6334,92.0
6335,40.0
6336,38.0
6337,12.0
6338,36.0
6339,48.0
6340,20.0
6341,51.0
6342,12.0
6343,6.0
6344,77.0
6345,23.0
6346,67.0
6347,12.0
6348,63.0
6349,1.0
6350,91.0
6351,54.0
6352,32.0
6353,87.0
6354,36.0
6355,6.0
6356,64.0
6357,25.0
6358,93.0
6359,98.0
6360,96.0
6361,13.0
6362,34.0
6363,74.0
6364,42.0
6365,98.0
6366,69.0
6367,22.0
6368,83.0
6369,29.0
6370,41.0
6371,14.0
6372,8.0
6373,62.0
6374,38.0
6375,55.0
6376,2.0
6377,55.0
6378,44.0
6379,86.0
6380,78.0
6381,1.0
6382,19.0
6383,80.0
6384,9.0
6385,75.0
6386,8.0
6387,21.0
6388,6.0
6389,55.0
6390,56.0
6391,85.0
6392,50.0
6393,74.0
6394,32.0
6395,95.0
6396,11.0
6397,50.0
6398,75.0
6399,89.0
6400,44.0
6401,7.0
6402,8.0
6403,65.0
6404,42.0
6405,100.0
6406,35.0
6407,91.0
6408,18.0
6409,83.0
6410,81.0
6411,4.0
6412,78.0
6413,97.0
6414,0.0
6415,27.0
6416,80.0
6417,67.0
6418,54.0
6419,23.0
6420,23.0
6421,80.0
6422,5.0
6423,34.0
6424,30.0
6425,35.0
6426,88.0
6427,1.0
6428,13.0
6429,79.0
6430,62.0
6431,0.0
6432,13.0
6433,74.0
6434,56.0
6435,7.0
6436,55.0
6437,6.0
6438,23.0
6439,92.0
6440,38.0
6441,18.0
6442,81.0
6443,96.0
6444,23.0
6445,57.0
6446,12.0
6447,71.0
6448,75.0
6449,56.0
6450,19.0
6451,31.0
6452,43.0
6453,32.0
6454,55.0
6455,20.0
6456,45.0
6457,62.0
6458,89.0
6459,63.0
6460,38.0
6461,68.0
6462,75.0
6463,46.0
6464,72.0
6465,100.0
6466,36.0
6467,62.0
6468,55.0
6469,58.0
6470,49.0
6471,63.0
6472,41.0
6473,68.0
6474,69.0
6475,21.0
6476,88.0
6477,69.0
6478,58.0
6479,1.0
6480,8.0
6481,18.0
6482,95.0
6483,12.0
6484,26.0
6485,97.0
6486,85.0
6487,75.0
6488,12.0
6489,39.0
6490,19.0
6491,18.0
6492,47.0
6493,68.0
6494,41.0
6495,46.0
6496,19.0
6497,13.0
6498,37.0
6499,10.0
6500,8.0
6501,97.0
6502,47.0
6503,91.0
6504,30.0
6505,48.0
6506,45.0
6507,48.0
6508,8.0
6509,36.0
6510,20.0
6511,93.0
6512,99.0
6513,95.0
6514,17.0
6515,5.0
6516,25.0
6517,29.0
6518,9.0
6519,82.0
6520,45.0
6521,14.0
6522,18.0
6523,81.0
6524,66.0
6525,86.0
6526,45.0
6527,10.0
6528,35.0
6529,12.0
6530,16.0
6531,91.0
6532,49.0
6533,12.0
6534,58.0
6535,6.0
6536,12.0
6537,25.0
6538,69.0
6539,7.0
6540,32.0
6541,65.0
6542,26.0
6543,48.0
6544,15.0
6545,46.0
6546,72.0
6547,81.0
6548,47.0
6549,16.0
6550,33.0
6551,92.0
6552,20.0
6553,33.0
6554,46.0
6555,2.0
6556,43.0
6557,92.0
6558,84.0
6559,96.0
6560,2.0
6561,42.0
6562,53.0
6563,56.0
6564,88.0
6565,83.0
6566,86.0
6567,0.0
6568,79.0
6569,6.0
6570,88.0
6571,31.0
6572,68.0
6573,68.0
6574,96.0
6575,42.0
6576,20.0
6577,74.0
6578,76.0
6579,13.0
6580,23.0
6581,62.0
6582,31.0
6583,27.0
6584,5.0
6585,53.0
6586,82.0
6587,7.0
6588,43.0
6589,97.0
6590,65.0
6591,37.0
6592,56.0
6593,9.0
6594,21.0
6595,52.0
6596,38.0
6597,73.0
6598,2.0
6599,86.0
6600,2.0
6601,47.0
6602,10.0
6603,47.0
6604,14.0
6605,54.0
6606,79.0
6607,61.0
6608,24.0
6609,85.0
6610,26.0
6611,15.0
6612,92.0
6613,97.0
6614,42.0
6615,3.0
6616,14.0
6617,60.0
6618,0.0
6619,82.0
6620,6.0
6621,77.0
6622,22.0
6623,59.0
6624,56.0
6625,87.0
6626,4.0
6627,11.0
6628,71.0
6629,31.0
6630,36.0
6631,60.0
6632,4.0
6633,6.0
6634,46.0
6635,57.0
6636,71.0
6637,6.0
6638,35.0
6639,29.0
6640,4.0
6641,1.0
6642,45.0
6643,50.0
6644,31.0
6645,56.0
6646,95.0
6647,3.0
6648,7.0
6649,83.0
6650,77.0
6651,49.0
6652,48.0
6653,93.0
6654,50.0
6655,96.0
6656,54.0
6657,84.0
6658,58.0
6659,43.0
6660,7.0
6661,48.0
6662,22.0
6663,89.0
6664,100.0
6665,82.0
6666,81.0
6667,10.0
6668,46.0
6669,59.0
6670,97.0
6671,54.0
6672,62.0
6673,53.0
6674,73.0
6675,41.0
6676,86.0
6677,70.0
6678,41.0
6679,10.0
6680,100.0
6681,52.0
6682,80.0
6683,32.0
6684,87.0
6685,30.0
6686,31.0
6687,51.0
6688,60.0
6689,81.0
6690,50.0
6691,49.0
6692,100.0
6693,98.0
6694,91.0
6695,59.0
6696,57.0
6697,16.0
6698,11.0
6699,64.0
6700,77.0
6701,90.0
6702,94.0
6703,70.0
6704,66.0
6705,11.0
6706,72.0
6707,65.0
6708,76.0
6709,0.0
6710,41.0
6711,78.0
6712,93.0
6713,10.0
6714,19.0
6715,98.0
6716,74.0
6717,92.0
6718,97.0
6719,29.0
6720,5.0
6721,92.0
6722,94.0
6723,65.0
6724,75.0
6725,47.0
6726,32.0
6727,90.0
6728,55.0
6729,33.0
6730,36.0
6731,22.0
6732,59.0
6733,21.0
6734,70.0
6735,61.0
6736,98.0
6737,83.0
6738,41.0
6739,44.0
6740,85.0
6741,10.0
6742,68.0
6743,56.0
6744,53.0
6745,53.0
6746,31.0
6747,28.0
6748,90.0
6749,19.0
6750,4.0
6751,55.0
6752,58.0
6753,15.0
6754,76.0
6755,11.0
6756,22.0
6757,78.0
6758,96.0
6759,47.0
6760,89.0
6761,4.0
6762,44.0
6763,85.0
6764,52.0
6765,7.0
6766,4.0
6767,80.0
6768,50.0
6769,45.0
6770,95.0
6771,51.0
6772,45.0
6773,82.0
6774,28.0
6775,47.0
6776,96.0
6777,29.0
6778,40.0
6779,12.0
6780,90.0
6781,36.0
6782,88.0
6783,37.0
6784,4.0
6785,62.0
6786,98.0
6787,65.0
6788,17.0
6789,35.0
6790,60.0
6791,65.0
6792,61.0
6793,28.0
6794,37.0
6795,45.0
6796,78.0
6797,58.0
6798,62.0
6799,71.0
6800,65.0
6801,61.0
6802,74.0
6803,14.0
6804,61.0
6805,98.0
6806,41.0
6807,92.0
6808,23.0
6809,18.0
6810,60.0
6811,35.0
6812,0.0
6813,39.0
6814,87.0
6815,10.0
6816,93.0
6817,23.0
6818,65.0
6819,59.0
6820,67.0
6821,4.0
6822,22.0
6823,33.0
6824,54.0
6825,30.0
6826,77.0
6827,89.0
6828,35.0
6829,19.0
6830,99.0
6831,58.0
6832,65.0
6833,15.0
6834,20.0
6835,21.0
6836,84.0
6837,62.0
6838,1.0
6839,33.0
6840,61.0
6841,12.0
6842,57.0
6843,43.0
6844,76.0
6845,71.0
6846,69.0
6847,76.0
6848,58.0
6849,69.0
6850,48.0
6851,79.0
6852,62.0
6853,71.0
6854,58.0
6855,23.0
6856,55.0
6857,6.0
6858,0.0
6859,76.0
6860,3.0
6861,60.0
6862,74.0
6863,50.0
6864,95.0
6865,81.0
6866,81.0
6867,14.0
6868,92.0
6869,24.0
6870,50.0
6871,53.0
6872,71.0
6873,2.0
6874,54.0
6875,19.0
6876,51.0
6877,12.0
6878,52.0
6879,92.0
6880,97.0
6881,24.0
6882,85.0
6883,43.0
6884,62.0
6885,52.0
6886,36.0
6887,46.0
6888,73.0
6889,55.0
6890,46.0
6891,54.0
6892,47.0
6893,56.0
6894,55.0
6895,14.0
6896,54.0
6897,56.0
6898,91.0
6899,57.0
6900,58.0
6901,9.0
6902,14.0
6903,17.0
6904,68.0
6905,25.0
6906,81.0
6907,47.0
6908,34.0
6909,77.0
6910,97.0
6911,19.0
6912,25.0
6913,16.0
6914,78.0
6915,21.0
6916,34.0
6917,4.0
6918,21.0
6919,66.0
6920,75.0
6921,64.0
6922,87.0
6923,66.0
6924,67.0
6925,24.0
6926,16.0
6927,40.0
6928,9.0
6929,74.0
6930,39.0
6931,51.0
6932,62.0
6933,42.0
6934,2.0
6935,55.0
6936,18.0
6937,40.0
6938,30.0
6939,73.0
6940,79.0
6941,93.0
6942,4.0
6943,22.0
6944,27.0
6945,72.0
6946,68.0
6947,66.0
6948,91.0
6949,92.0
6950,38.0
6951,25.0
6952,28.0
6953,86.0
6954,83.0
6955,62.0
6956,90.0
6957,98.0
6958,59.0
6959,64.0
6960,53.0
6961,12.0
6962,51.0
6963,25.0
6964,97.0
6965,51.0
6966,12.0
6967,48.0
6968,59.0
6969,68.0
6970,28.0
6971,64.0
6972,23.0
6973,56.0
6974,37.0
6975,30.0
6976,6.0
6977,62.0
6978,18.0
6979,1.0
6980,76.0
6981,76.0
6982,23.0
6983,53.0
6984,20.0
6985,56.0
6986,11.0
6987,51.0
6988,43.0
6989,14.0
6990,29.0
6991,2.0
6992,34.0
6993,27.0
6994,1.0
6995,89.0
6996,37.0
6997,18.0
6998,0.0
6999,77.0
7000,72.0
7001,4.0
7002,67.0
7003,100.0
7004,67.0
7005,98.0
7006,3.0
7007,42.0
7008,41.0
7009,99.0
7010,81.0
7011,33.0
7012,15.0
7013,19.0
7014,34.0
7015,73.0
7016,50.0
7017,33.0
7018,90.0
7019,35.0
7020,13.0
7021,34.0
7022,17.0
7023,74.0
7024,98.0
7025,97.0
7026,74.0
7027,17.0
7028,63.0
7029,36.0
7030,50.0
7031,7.0
7032,51.0
7033,85.0
7034,73.0
7035,26.0
7036,81.0
7037,60.0
7038,71.0
7039,56.0
7040,93.0
7041,45.0
7042,91.0
7043,72.0
7044,28.0
7045,62.0
7046,71.0
7047,48.0
7048,73.0
7049,31.0
7050,82.0
7051,36.0
7052,57.0
7053,69.0
7054,74.0
7055,25.0
7056,56.0
7057,20.0
7058,2.0
7059,43.0
7060,73.0
7061,99.0
7062,57.0
7063,72.0
7064,99.0
7065,4.0
7066,54.0
7067,97.0
7068,56.0
7069,35.0
7070,94.0
7071,85.0
7072,25.0
7073,83.0
7074,46.0
7075,21.0
7076,92.0
7077,44.0
7078,43.0
7079,14.0
7080,10.0
7081,54.0
7082,51.0
7083,3.0
7084,93.0
7085,26.0
7086,77.0
7087,57.0
7088,74.0
7089,14.0
7090,47.0
7091,61.0
7092,34.0
7093,89.0
7094,81.0
7095,15.0
7096,7.0
7097,17.0
7098,29.0
7099,79.0
7100,73.0
7101,80.0
7102,13.0
7103,57.0
7104,98.0
7105,53.0
7106,64.0
7107,97.0
7108,77.0
7109,17.0
7110,85.0
7111,70.0
7112,88.0
7113,18.0
7114,33.0
7115,84.0
7116,89.0
7117,2.0
7118,23.0
7119,49.0
7120,9.0
7121,45.0
7122,80.0
7123,53.0
7124,93.0
7125,63.0
7126,42.0
7127,47.0
7128,58.0
7129,24.0
7130,25.0
7131,17.0
7132,31.0
7133,83.0
7134,8.0
7135,50.0
7136,90.0
7137,64.0
7138,98.0
7139,47.0
7140,28.0
7141,68.0
7142,5.0
7143,20.0
7144,97.0
7145,17.0
7146,60.0
7147,5.0
7148,5.0
7149,7.0
7150,28.0
7151,13.0
7152,69.0
7153,72.0
7154,82.0
7155,31.0
7156,98.0
7157,23.0
7158,77.0
7159,17.0
7160,3.0
7161,32.0
7162,100.0
7163,62.0
7164,76.0
7165,99.0
7166,51.0
7167,21.0
7168,38.0
7169,26.0
7170,66.0
7171,13.0
7172,3.0
7173,32.0
7174,43.0
7175,5.0
7176,70.0
7177,79.0
7178,45.0
7179,65.0
7180,43.0
7181,47.0
7182,62.0
7183,14.0
7184,77.0
7185,70.0
7186,97.0
7187,10.0
7188,99.0
7189,38.0
7190,90.0
7191,37.0
7192,74.0
7193,19.0
7194,16.0
7195,90.0
7196,97.0
7197,75.0
7198,81.0
7199,4.0
7200,62.0
7201,36.0
7202,17.0
7203,17.0
7204,27.0
7205,80.0
7206,72.0
7207,36.0
7208,77.0
7209,90.0
7210,39.0
7211,69.0
7212,93.0
7213,76.0
7214,40.0
7215,73.0
7216,35.0
7217,76.0
7218,15.0
7219,22.0
7220,27.0
7221,34.0
7222,59.0
7223,3.0
7224,85.0
7225,48.0
7226,12.0
7227,40.0
7228,50.0
7229,100.0
7230,18.0
7231,19.0
7232,4.0
7233,81.0
7234,24.0
7235,17.0
7236,35.0
7237,2.0
7238,88.0
7239,0.0
7240,77.0
7241,66.0
7242,79.0
7243,31.0
7244,92.0
7245,67.0
7246,67.0
7247,66.0
7248,98.0
7249,77.0
7250,63.0
7251,92.0
7252,78.0
7253,73.0
7254,71.0
7255,76.0
7256,49.0
7257,37.0
7258,100.0
7259,16.0
7260,81.0
7261,2.0
7262,51.0
7263,68.0
7264,25.0
7265,54.0
7266,65.0
7267,61.0
7268,100.0
7269,17.0
7270,17.0
7271,2.0
7272,0.0
7273,67.0
7274,85.0
7275,26.0
7276,49.0
7277,89.0
7278,70.0
7279,70.0
7280,81.0
7281,80.0
7282,73.0
7283,48.0
7284,51.0
7285,24.0
7286,26.0
7287,22.0
7288,37.0
7289,99.0
7290,82.0
7291,66.0
7292,94.0
7293,83.0
7294,29.0
7295,2.0
7296,92.0
7297,41.0
7298,47.0
7299,17.0
7300,87.0
7301,56.0
7302,57.0
7303,62.0
7304,31.0
7305,19.0
7306,1.0
7307,66.0
7308,94.0
7309,61.0
7310,60.0
7311,76.0
7312,88.0
7313,37.0
7314,61.0
7315,8.0
7316,83.0
7317,62.0
7318,59.0
7319,33.0
7320,42.0
7321,21.0
7322,80.0
7323,45.0
7324,36.0
7325,8.0
7326,58.0
7327,49.0
7328,80.0
7329,20.0
7330,34.0
7331,31.0
7332,33.0
7333,96.0
7334,40.0
7335,25.0
7336,60.0
7337,70.0
7338,87.0
7339,45.0
7340,64.0
7341,26.0
7342,4.0
7343,64.0
7344,68.0
7345,46.0
7346,47.0
7347,12.0
7348,74.0
7349,5.0
7350,16.0
7351,0.0
7352,35.0
7353,95.0
7354,44.0
7355,79.0
7356,63.0
7357,99.0
7358,82.0
7359,19.0
7360,29.0
7361,35.0
7362,2.0
7363,83.0
7364,94.0
7365,52.0
7366,1.0
7367,35.0
7368,86.0
7369,22.0
7370,88.0
7371,58.0
7372,10.0
7373,94.0
7374,42.0
7375,3.0
7376,75.0
7377,14.0
7378,4.0
7379,69.0
7380,21.0
7381,41.0
7382,43.0
7383,58.0
7384,32.0
7385,21.0
7386,72.0
7387,27.0
7388,8.0
7389,0.0
7390,53.0
7391,71.0
7392,22.0
7393,62.0
7394,92.0
7395,73.0
7396,11.0
7397,46.0
7398,50.0
7399,86.0
7400,65.0
7401,83.0
7402,97.0
7403,63.0
7404,94.0
7405,65.0
7406,99.0
7407,24.0
7408,29.0
7409,27.0
7410,75.0
7411,71.0
7412,96.0
7413,30.0
7414,27.0
7415,91.0
7416,98.0
7417,9.0
7418,83.0
7419,78.0
7420,21.0
7421,75.0
7422,82.0
7423,83.0
7424,72.0
7425,75.0
7426,44.0
7427,47.0
7428,16.0
7429,32.0
7430,15.0
7431,38.0
7432,40.0
7433,55.0
7434,32.0
7435,73.0
7436,50.0
7437,78.0
7438,43.0
7439,69.0
7440,60.0
7441,96.0
7442,53.0
7443,6.0
7444,16.0
7445,17.0
7446,48.0
7447,91.0
7448,71.0
7449,60.0
7450,70.0
7451,14.0
7452,15.0
7453,17.0
7454,32.0
7455,67.0
7456,96.0
7457,80.0
7458,65.0
7459,80.0
7460,44.0
7461,14.0
7462,50.0
7463,52.0
7464,82.0
7465,99.0
7466,18.0
7467,21.0
7468,14.0
7469,66.0
7470,24.0
7471,18.0
7472,86.0
7473,99.0
7474,61.0
7475,55.0
7476,80.0
7477,97.0
7478,61.0
7479,32.0
7480,28.0
7481,23.0
7482,90.0
7483,1.0
7484,62.0
7485,64.0
7486,61.0
7487,40.0
7488,85.0
7489,15.0
7490,40.0
7491,29.0
7492,14.0
7493,10.0
7494,32.0
7495,28.0
7496,88.0
7497,45.0
7498,72.0
7499,10.0
7500,48.0
7501,52.0
7502,87.0
7503,66.0
7504,87.0
7505,24.0
7506,80.0
7507,89.0
7508,81.0
7509,86.0
7510,44.0
7511,82.0
7512,8.0
7513,94.0
7514,53.0
7515,99.0
7516,81.0
7517,78.0
7518,60.0
7519,39.0
7520,50.0
7521,48.0
7522,34.0
7523,4.0
7524,66.0
7525,13.0
7526,47.0
7527,16.0
7528,51.0
7529,21.0
7530,20.0
7531,93.0
7532,91.0
7533,29.0
7534,26.0
7535,78.0
7536,53.0
7537,75.0
7538,4.0
7539,36.0
7540,69.0
7541,56.0
7542,33.0
7543,73.0
7544,36.0
7545,63.0
7546,73.0
7547,39.0
7548,12.0
7549,41.0
7550,46.0
7551,51.0
7552,0.0
7553,13.0
7554,25.0
7555,76.0
7556,34.0
7557,44.0
7558,65.0
7559,38.0
7560,39.0
7561,29.0
7562,92.0
7563,13.0
7564,91.0
7565,98.0
7566,80.0
7567,71.0
7568,38.0
7569,16.0
7570,64.0
7571,1.0
7572,37.0
7573,14.0
7574,17.0
7575,29.0
7576,23.0
7577,100.0
7578,53.0
7579,97.0
7580,30.0
7581,52.0
7582,84.0
7583,92.0
7584,11.0
7585,54.0
7586,76.0
7587,48.0
7588,89.0
7589,73.0
7590,24.0
7591,17.0
7592,82.0
7593,3.0
7594,65.0
7595,8.0
7596,98.0
7597,96.0
7598,41.0
7599,21.0
7600,68.0
7601,95.0
7602,89.0
7603,26.0
7604,19.0
7605,98.0
7606,24.0
7607,7.0
7608,61.0
7609,5.0
7610,28.0
7611,89.0
7612,79.0
7613,91.0
7614,19.0
7615,9.0
7616,19.0
7617,31.0
7618,15.0
7619,36.0
7620,10.0
7621,32.0
7622,1.0
7623,9.0
7624,75.0
7625,83.0
7626,82.0
7627,15.0
7628,77.0
7629,7.0
7630,10.0
7631,24.0
7632,90.0
7633,73.0
7634,10.0
7635,63.0
7636,51.0
7637,58.0
7638,31.0
7639,91.0
7640,65.0
7641,65.0
7642,85.0
7643,30.0
7644,9.0
7645,81.0
7646,4.0
7647,78.0
7648,17.0
7649,80.0
7650,77.0
7651,87.0
7652,7.0
7653,81.0
7654,51.0
7655,35.0
7656,58.0
7657,46.0
7658,9.0
7659,72.0
7660,21.0
7661,35.0
7662,8.0
7663,19.0
7664,52.0
7665,18.0
7666,46.0
7667,90.0
7668,69.0
7669,87.0
7670,1.0
7671,25.0
7672,90.0
7673,20.0
7674,43.0
7675,58.0
7676,90.0
7677,90.0
7678,78.0
7679,43.0
7680,55.0
7681,68.0
7682,79.0
7683,69.0
7684,79.0
7685,98.0
7686,10.0
7687,51.0
7688,62.0
7689,85.0
7690,25.0
7691,79.0
7692,46.0
7693,46.0
7694,86.0
7695,71.0
7696,52.0
7697,95.0
7698,89.0
7699,77.0
7700,88.0
7701,28.0
7702,27.0
7703,83.0
7704,60.0
7705,75.0
7706,95.0
7707,96.0
7708,84.0
7709,16.0
7710,81.0
7711,6.0
7712,39.0
7713,90.0
7714,85.0
7715,56.0
7716,80.0
7717,13.0
7718,97.0
7719,8.0
7720,34.0
7721,95.0
7722,30.0
7723,98.0
7724,40.0
7725,90.0
7726,71.0
7727,36.0
7728,16.0
7729,17.0
7730,79.0
7731,85.0
7732,37.0
7733,99.0
7734,46.0
7735,35.0
7736,12.0
7737,68.0
7738,68.0
7739,97.0
7740,55.0
7741,58.0
7742,86.0
7743,87.0
7744,80.0
7745,58.0
7746,39.0
7747,3.0
7748,92.0
7749,43.0
7750,57.0
7751,8.0
7752,70.0
7753,53.0
7754,61.0
7755,7.0
7756,81.0
7757,53.0
7758,63.0
7759,94.0
7760,85.0
7761,65.0
7762,2.0
7763,67.0
7764,24.0
7765,64.0
7766,22.0
7767,33.0
7768,72.0
7769,100.0
7770,36.0
7771,69.0
7772,56.0
7773,39.0
7774,92.0
7775,67.0
7776,0.0
7777,53.0
7778,48.0
7779,14.0
7780,8.0
7781,44.0
7782,83.0
7783,2.0
7784,67.0
7785,15.0
7786,24.0
7787,50.0
7788,66.0
7789,49.0
7790,51.0
7791,17.0
7792,40.0
7793,54.0
7794,75.0
7795,46.0
7796,98.0
7797,35.0
7798,77.0
7799,10.0
7800,99.0
7801,72.0
7802,81.0
7803,92.0
7804,63.0
7805,5.0
7806,31.0
7807,55.0
7808,87.0
7809,79.0
7810,15.0
7811,86.0
7812,83.0
7813,18.0
7814,79.0
7815,56.0
7816,4.0
7817,89.0
7818,55.0
7819,71.0
7820,38.0
7821,100.0
7822,8.0
7823,35.0
7824,87.0
7825,47.0
7826,38.0
7827,17.0
7828,50.0
7829,91.0
7830,8.0
7831,48.0
7832,3.0
7833,70.0
7834,75.0
7835,4.0
7836,8.0
7837,15.0
7838,68.0
7839,88.0
7840,9.0
7841,10.0
7842,48.0
7843,18.0
7844,41.0
7845,97.0
7846,57.0
7847,40.0
7848,62.0
7849,40.0
7850,89.0
7851,14.0
7852,10.0
7853,17.0
7854,100.0
7855,58.0
7856,48.0
7857,69.0
7858,52.0
7859,84.0
7860,83.0
7861,4.0
7862,40.0
7863,65.0
7864,92.0
7865,17.0
7866,43.0
7867,76.0
7868,2.0
7869,87.0
7870,95.0
7871,36.0
7872,25.0
7873,69.0
7874,71.0
7875,30.0
7876,15.0
7877,86.0
7878,32.0
7879,86.0
7880,76.0
7881,29.0
7882,81.0
7883,46.0
7884,82.0
7885,84.0
7886,16.0
7887,74.0
7888,90.0
7889,69.0
7890,1.0
7891,81.0
7892,66.0
7893,48.0
7894,27.0
7895,81.0
7896,37.0
7897,34.0
7898,89.0
7899,56.0
7900,99.0
7901,83.0
7902,26.0
7903,64.0
7904,95.0
7905,97.0
7906,72.0
7907,23.0
7908,63.0
7909,78.0
7910,55.0
7911,91.0
7912,11.0
7913,12.0
7914,58.0
7915,26.0
7916,23.0
7917,67.0
7918,38.0
7919,86.0
7920,25.0
7921,86.0
7922,74.0
7923,84.0
7924,9.0
7925,28.0
7926,72.0
7927,67.0
7928,1.0
7929,53.0
7930,89.0
7931,94.0
7932,47.0
7933,70.0
7934,49.0
7935,87.0
7936,11.0
7937,0.0
7938,27.0
7939,22.0
7940,81.0
7941,70.0
7942,12.0
7943,40.0
7944,0.0
7945,35.0
7946,86.0
7947,19.0
7948,12.0
7949,52.0
7950,33.0
7951,29.0
7952,72.0
7953,52.0
7954,96.0
7955,93.0
7956,91.0
7957,42.0
7958,75.0
7959,21.0
7960,36.0
7961,73.0
7962,94.0
7963,75.0
7964,56.0
7965,92.0
7966,43.0
7967,92.0
7968,94.0
7969,52.0
7970,56.0
7971,94.0
7972,21.0
7973,41.0
7974,25.0
7975,13.0
7976,69.0
7977,23.0
7978,41.0
7979,63.0
7980,3.0
7981,85.0
7982,10.0
7983,94.0
7984,72.0
7985,44.0
7986,34.0
7987,81.0
7988,75.0
7989,37.0
7990,12.0
7991,100.0
7992,61.0
7993,78.0
7994,73.0
7995,82.0
7996,85.0
7997,96.0
7998,13.0
7999,16.0
8000,5.0
8001,65.0
8002,42.0
8003,63.0
8004,17.0
8005,99.0
8006,29.0
8007,0.0
8008,4.0
8009,65.0
8010,20.0
8011,0.0
8012,92.0
8013,56.0
8014,53.0
8015,12.0
8016,20.0
8017,72.0
8018,51.0
8019,75.0
8020,12.0
8021,8.0
8022,93.0
8023,42.0
8024,26.0
8025,41.0
8026,36.0
8027,36.0
8028,45.0
8029,79.0
8030,85.0
8031,73.0
8032,35.0
8033,97.0
8034,42.0
8035,46.0
8036,67.0
8037,24.0
8038,1.0
8039,80.0
8040,65.0
8041,52.0
8042,7.0
8043,26.0
8044,15.0
8045,29.0
8046,47.0
8047,6.0
8048,89.0
8049,6.0
8050,52.0
8051,16.0
8052,58.0
8053,0.0
8054,90.0
8055,36.0
8056,57.0
8057,46.0
8058,94.0
8059,75.0
8060,61.0
8061,66.0
8062,67.0
8063,75.0
8064,22.0
8065,25.0
8066,23.0
8067,16.0
8068,33.0
8069,21.0
8070,69.0
8071,19.0
8072,17.0
8073,1.0
8074,71.0
8075,16.0
8076,99.0
8077,92.0
8078,48.0
8079,65.0
8080,25.0
8081,17.0
8082,5.0
8083,49.0
8084,97.0
8085,53.0
8086,19.0
8087,33.0
8088,44.0
8089,35.0
8090,29.0
8091,57.0
8092,62.0
8093,43.0
8094,8.0
8095,35.0
8096,13.0
8097,17.0
8098,9.0
8099,50.0
8100,7.0
8101,70.0
8102,33.0
8103,0.0
8104,83.0
8105,82.0
8106,100.0
8107,24.0
8108,76.0
8109,90.0
8110,17.0
8111,52.0
8112,42.0
8113,56.0
8114,66.0
8115,50.0
8116,1.0
8117,97.0
8118,91.0
8119,42.0
8120,30.0
8121,88.0
8122,50.0
8123,83.0
8124,42.0
8125,80.0
8126,30.0
8127,84.0
8128,92.0
8129,34.0
8130,59.0
8131,48.0
8132,98.0
8133,0.0
8134,36.0
8135,16.0
8136,94.0
